Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Final_ID,Total Count,SampleBase,BRUVString
PAL22_W4_2_S_2,West,W4,NA,Unknown,35,Unknown_35,NA,NA,1,PAL22_W4_2_S,PAL22_15
PAL22_W4_2_S_2,West,W4,NA,Unknown,36,Unknown_36,NA,NA,1,PAL22_W4_2_S,PAL22_15
PAL22_W4_2_S_2,West,W4,NA,Unknown,Cigar,Unknown_Cigar,NA,NA,1,PAL22_W4_2_S,PAL22_15
PAL22_W4_2_S_2,West,W4,NA,Unknown,Neon,Unknown_Neon,NA,NA,3,PAL22_W4_2_S,PAL22_15
PAL22_W4_2_S_2,West,W4,NA,Unknown,Snowglobe,Unknown_Snowglobe,NA,NA,4,PAL22_W4_2_S,PAL22_15
PAL22_W4_2_S_2,West,W4,NA,Unknown,Trochophore,Unknown_Trochophore,NA,NA,1,PAL22_W4_2_S,PAL22_15
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,NA,10,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,1,Polychaete_1,Capitellidae,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,11,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Isopod,3,Isopod_3,Isopoda,NA,18,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,NA,17024,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,NA,30,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,NA,5,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,NA,163,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,NA,84,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,73,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,NA,73,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,NA,5,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,NA,4,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,12,Copepod_12,Temora discaudata,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,3,Amphipod_3,NA,NA,9,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,4,Amphipod_4,NA,NA,8,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,5,Amphipod_5,NA,NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Barnacle,Gooseneck,Barnacle_Gooseneck,NA,NA,9,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Barnacle,Gooseneck 2,Barnacle_Gooseneck 2,NA,NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,NA,NA,23,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,NA,NA,12,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,NA,9472,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,NA,34,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Bivalve,3,Bivalve_3,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,NA,NA,98,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Cnidaria,Cerinula_Larva_NA,Cnidaria_Cerinula_Larva_NA,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,7,Copepod_7,No ID,NA,14,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,9,Copepod_9,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Echinoderm,Sea Cucumber,Echinoderm_Sea Cucumber,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Fish,Eggs,Fish_Eggs,NA,NA,6,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,NA,NA,5,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Fish,Myctophid,Fish_Myctophid,NA,NA,4,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,NA,NA,4,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,NA,NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Isopod,5,Isopod_5,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Jelly,2,Jelly_2,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Nemertean,1,Nemertean_1,NA,NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,1,Nudibranch_1,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,2,Nudibranch_2,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,3,Nudibranch_3,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,Creamy,Nudibranch_Creamy,NA,NA,6,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,Juvenile,Nudibranch_Juvenile,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,Larva 3,Nudibranch_Larva 3,NA,NA,8,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Ostracod,1,Ostracod_1,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Ostracod,2,Ostracod_2,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,NA,NA,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Platyhelminth,Flatworm 1,Platyhelminth_Flatworm 1,NA,NA,17,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Platyhelminth,Flatworm 2,Platyhelminth_Flatworm 2,NA,NA,7,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Platyhelminth,Flatworm NA,Platyhelminth_Flatworm NA,NA,NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,10,Polychaete_10,NA,NA,10,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,3,Polychaete_3,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,4b,Polychaete_4b,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,6,Polychaete_6,NA,NA,11,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,9,Polychaete_9,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,Larva 10,Polychaete_Larva 10,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,Larva 11,Polychaete_Larva 11,NA,NA,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,Larva 11B,Polychaete_Larva 11B,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,Onuphid,Polychaete_Onuphid,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Porifera,Parenchymella,Porifera_Parenchymella,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,1B,Pteropod_1B,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,NA,8,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,NA,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Shrimp,10,Shrimp_10,NA,NA,5,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Shrimp,11,Shrimp_11,NA,NA,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Holoplankton,Shrimp,Lucifer,Shrimp_Lucifer,NA,NA,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,NA,Unknown,12,Unknown_12,NA,NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,NA,Unknown,14,Unknown_14,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,NA,Unknown,15,Unknown_15,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,NA,Unknown,17,Unknown_17,NA,NA,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,NA,Unknown,18,Unknown_18,NA,NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,NA,Unknown,19,Unknown_19,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,NA,Unknown,20,Unknown_20,NA,NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,NA,Unknown,21,Unknown_21,NA,NA,1,PAL22_W4_3_S,PAL22_16
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,NA,4,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",NA,3,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,NA,3,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,24,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,NA,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp.,NA,3,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Isopod,3,Isopod_3,Isopoda,NA,29,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,NA,18816,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,NA,56,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,NA,928,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,NA,12,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,21,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,62,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,NA,164,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,NA,18,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,NA,13,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,NA,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp.,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,2,Amphipod_2,NA,NA,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,3,Amphipod_3,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,NA,31,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Barnacle,Gooseneck,Barnacle_Gooseneck,NA,NA,40,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,NA,110,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Bivalve,4,Bivalve_4,NA,NA,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,NA,NA,27,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,7,Copepod_7,No ID,NA,25,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,NA,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Echinoderm,Brachiolaria 2,Echinoderm_Brachiolaria 2,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Fish,Eggs,Fish_Eggs,NA,NA,5,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,NA,NA,27,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,NA,NA,5,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Fish,Myctophid,Fish_Myctophid,NA,NA,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,NA,NA,12,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Isopod,4,Isopod_4,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Isopod,5,Isopod_5,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Jelly,7,Jelly_7,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Jelly,8,Jelly_8,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Nemertean,1,Nemertean_1,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,NA,NA,3,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Polychaete,2,Polychaete_2,NA,NA,3,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Polychaete,3,Polychaete_3,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Polychaete,4,Polychaete_4,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Polychaete,6,Polychaete_6,NA,NA,5,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Polychaete,7,Polychaete_7,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Polychaete,8,Polychaete_8,NA,NA,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Polychaete,Onuphid,Polychaete_Onuphid,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,1B,Pteropod_1B,NA,NA,9,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Cavolina,Pteropod_Cavolina,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,NA,17,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,NA,NA,10,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,NA,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,NA,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,NA,210,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Shrimp,4,Shrimp_4,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Shrimp,7,Shrimp_7,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Holoplankton,Shrimp,9,Shrimp_9,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,NA,Unknown,11,Unknown_11,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,NA,Unknown,12,Unknown_12,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,NA,Unknown,13,Unknown_13,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,NA,Unknown,16,Unknown_16,NA,NA,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_2_S_2,West,W2,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae,NA,4,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,NA,46,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",NA,5696,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,NA,9,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,NA,4,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,NA,12,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,376,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",NA,2,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,NA,54,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,NA,87,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,NA,Unknown,1,Unknown_1,Deosergestes sp.,NA,12,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,NA,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Holoplankton,Krill,Shrimp_2,Krill_Shrimp_2,Euphausia tenera,NA,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp.,NA,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,NA,168,PAL22_WA_2_S,PAL22_12
