Sample,String,Site,Zone,Type,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Initial_Count,Multiplication_Factor,Total_Count,Present
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Copepod,6,Copepod_6,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Copepod,7,Copepod_7,No ID,142,32,4544,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Copepod,9,Copepod_9,,4,1,4,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,10,1,10,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,120,2,240,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Crab,Brachyuran Megalops,Crab_Brachyuran Megalops,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Crab,Brachyuran Megalops 1,Crab_Brachyuran Megalops 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Crab,Klingon Zoea,Crab_Klingon Zoea,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Crab,Scalloped Megalops,Crab_Scalloped Megalops,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Crab,Speckles Zoea,Crab_Speckles Zoea,,3,1,3,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Crab,Zoea 1,Crab_Zoea 1,,4,1,4,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Crab,Zoea 2,Crab_Zoea 2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Deciduous_Larva,1,Deciduous_Larva_1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Deciduous_Larva,NA,Deciduous_Larva_NA,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Barbie Echinopluteus,Echinoderm_Barbie Echinopluteus,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Bipinnaria NA,Echinoderm_Bipinnaria NA,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Brachiolaria 1,Echinoderm_Brachiolaria 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Brachiolaria 2,Echinoderm_Brachiolaria 2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Doliolaria,Echinoderm_Doliolaria,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 5,Echinoderm_Echinopluteus 5,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 6,Echinoderm_Echinopluteus 6,,2,1,2,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 7,Echinoderm_Echinopluteus 7,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 7B,Echinoderm_Echinopluteus 7B,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 8,Echinoderm_Echinopluteus 8,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 9,Echinoderm_Echinopluteus 9,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Echinopluteus Triangle,Echinoderm_Echinopluteus Triangle,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,EJ,Echinoderm_EJ,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,EJ 1,Echinoderm_EJ 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,EJ 2,Echinoderm_EJ 2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Lemon Sea Cucumber,Echinoderm_Lemon Sea Cucumber,No ID,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,OJ,Echinoderm_OJ,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,OJ 1,Echinoderm_OJ 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Ophiopluteus 1,Echinoderm_Ophiopluteus 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Ophiopluteus 2,Echinoderm_Ophiopluteus 2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Sea Cucumber,Echinoderm_Sea Cucumber,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Sea Cucumber 1,Echinoderm_Sea Cucumber 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Striped,Echinoderm_Striped,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Echinoderm,Sunrise Sea Cucumber,Echinoderm_Sunrise Sea Cucumber,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Embryo,1,Embryo_1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Embryo,2,Embryo_2,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Embryo,3,Embryo_3,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Embryo,4,Embryo_4,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Embryo,5,Embryo_5,,7,1,7,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,NA,Embryo,6,Embryo_6,,2,1,2,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,NA,Embryo,7,Embryo_7,,2,1,2,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Eggs,Fish_Eggs,,2,1,2,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Embryo,Fish_Embryo,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Grumpy,Fish_Grumpy,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,,6,1,6,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,3,1,3,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Long Thin,Fish_Long Thin,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Myctophid,Fish_Myctophid,,11,1,11,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Scorpion Fish,Fish_Scorpion Fish,,8,1,8,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Unknown Tissue 1,Fish_Unknown Tissue 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Unknown Tissue 2,Fish_Unknown Tissue 2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Fish,Young,Fish_Young,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Hemichordate,NA,Hemichordate_NA,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,,2,1,2,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Isopod,1,Isopod_1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Isopod,4,Isopod_4,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Isopod,5,Isopod_5,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Isopod,Razorback,Isopod_Razorback,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Jelly,2,Jelly_2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Jelly,7,Jelly_7,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Jelly,8,Jelly_8,,2,1,2,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Krill,1,Krill_1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Krill,Stylocheiron,Krill_Stylocheiron,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Krill,Thysanopoda,Krill_Thysanopoda,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Limpet,1,Limpet_1,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nemertean,1,Nemertean_1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nemertean,2,Nemertean_2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nemertean,3,Nemertean_3,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nemertean,4,Nemertean_4,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nemertean,5,Nemertean_5,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nemertean,6,Nemertean_6,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nemertean,Hardboiled,Nemertean_Hardboiled,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nemertean,Juvenile,Nemertean_Juvenile,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nemertean,Small Eyes,Nemertean_Small Eyes,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,1,Nudibranch_1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,2,Nudibranch_2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,3,Nudibranch_3,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Blob,Nudibranch_Blob,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Creamy,Nudibranch_Creamy,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Juvenile,Nudibranch_Juvenile,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Juvenile 1,Nudibranch_Juvenile 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Larva 1,Nudibranch_Larva 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Larva 2,Nudibranch_Larva 2,,7,1,7,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Larva 3,Nudibranch_Larva 3,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Larva 4,Nudibranch_Larva 4,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Larva 5,Nudibranch_Larva 5,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Larva 6,Nudibranch_Larva 6,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Larva 7,Nudibranch_Larva 7,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Nudibranch,Turkish Delight,Nudibranch_Turkish Delight,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Oligochaete,NA,Oligochaete_NA,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Ostracod,1,Ostracod_1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Ostracod,2,Ostracod_2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Ostracod,3,Ostracod_3,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Ostracod,4,Ostracod_4,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Ostracod,Cypriid 1,Ostracod_Cypriid 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Phoronid,NA,Phoronid_NA,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,,4,1,4,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Platyhelminth,Flatworm 1,Platyhelminth_Flatworm 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Platyhelminth,Flatworm 2,Platyhelminth_Flatworm 2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Platyhelminth,Flatworm 3,Platyhelminth_Flatworm 3,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Platyhelminth,Flatworm NA,Platyhelminth_Flatworm NA,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,10,Polychaete_10,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,11,Polychaete_11,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,12,Polychaete_12,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,13,Polychaete_13,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,14,Polychaete_14,,3,1,3,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,2,Polychaete_2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,3,Polychaete_3,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,4,Polychaete_4,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,4b,Polychaete_4b,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,5,Polychaete_5,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,6,Polychaete_6,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,7,Polychaete_7,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,8,Polychaete_8,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,9,Polychaete_9,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Black Scaleworm,Polychaete_Black Scaleworm,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Blush,Polychaete_Blush,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Feather,Polychaete_Feather,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Giant Palps,Polychaete_Giant Palps,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Hairy Larva,Polychaete_Hairy Larva,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Hemi,Polychaete_Hemi,,2,1,2,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Hunchback Larva,Polychaete_Hunchback Larva,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 1,Polychaete_Larva 1,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 10,Polychaete_Larva 10,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 11,Polychaete_Larva 11,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 11B,Polychaete_Larva 11B,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 12,Polychaete_Larva 12,,2,1,2,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 13,Polychaete_Larva 13,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 14,Polychaete_Larva 14,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 15,Polychaete_Larva 15,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 16,Polychaete_Larva 16,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 17,Polychaete_Larva 17,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 18,Polychaete_Larva 18,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 19,Polychaete_Larva 19,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 20,Polychaete_Larva 20,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 3,Polychaete_Larva 3,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 4,Polychaete_Larva 4,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 5,Polychaete_Larva 5,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 6,Polychaete_Larva 6,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 8,Polychaete_Larva 8,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Larva 9,Polychaete_Larva 9,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Onuphid,Polychaete_Onuphid,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Polychaete,Pelagic 1,Polychaete_Pelagic 1,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Polychaete,Pelagic 2,Polychaete_Pelagic 2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Polychaete,Pelagic 4,Polychaete_Pelagic 4,,2,1,2,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Polychaete,Pelagic 5,Polychaete_Pelagic 5,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Polychaete,Pelagic 6,Polychaete_Pelagic 6,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Polychaete,Pelagic Alien,Polychaete_Pelagic Alien,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Polychaete,Pelagic Glasses,Polychaete_Pelagic Glasses,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Polychaete,Pelagic Paddles,Polychaete_Pelagic Paddles,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Ruby,Polychaete_Ruby,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Sandy,Polychaete_Sandy,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Scale Worm,Polychaete_Scale Worm,,6,1,6,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Polychaete,Wide Set Larva,Polychaete_Wide Set Larva,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Porifera,Parenchymella,Porifera_Parenchymella,,1,1,1,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Porifera,Parenchymella 1,Porifera_Parenchymella 1,,2,1,2,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Porifera,Parenchymella 2,Porifera_Parenchymella 2,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Porifera,Parenchymella 3,Porifera_Parenchymella 3,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Porifera,Spongebob,Porifera_Spongebob,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Meroplankton,Porifera,Spongedave,Porifera_Spongedave,,0,1,0,0
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Pteropod,1,Pteropod_1,,40,1,40,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Pteropod,1B,Pteropod_1B,,69,1,69,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Pteropod,2,Pteropod_2,,9,1,9,1
PAL22_W2_2_S_2,PAL22_WA_2_S,W2,DFZ West,Zooplankton,Holoplankton,Pteropod,3,Pteropod_3,,0,1,0,0
