Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Total Count,FunctionalGroup
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,4,Pteropod_4,NA,1,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Arrowhead,Pteropod_Arrowhead,NA,3,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Big Cone,Pteropod_Big Cone,NA,4,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Big Cone,Pteropod_Big Cone,NA,12,Gelatinous Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,1,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,4,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,6,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,7,Gelatinous Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,8,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,19,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,109,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Cornucopia,Pteropod_Cornucopia,NA,1,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Cornucopia,Pteropod_Cornucopia,NA,8,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,NA,4,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,NA,6,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,NA,8,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,NA,11,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Dieting Styliola,Pteropod_Dieting Styliola,NA,1,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Dieting Styliola,Pteropod_Dieting Styliola,NA,12,Gelatinous Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,1,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,4,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,6,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,25,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,28,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Ping Pong Paddle,Pteropod_Ping Pong Paddle,NA,1,Gelatinous Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,1,Gelatinous Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,1,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,2,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,5,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,6,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,9,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,12,Gelatinous Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,2,Gelatinous Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,3,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,4,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,15,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,16,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,34,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,45,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Unshelled 1,Pteropod_Unshelled 1,NA,1,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Unshelled 2,Pteropod_Unshelled 2,NA,11,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,NA,1,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,NA,1,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,NA,2,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,NA,4,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Unshelled 5,Pteropod_Unshelled 5,NA,1,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Unshelled 6,Pteropod_Unshelled 6,NA,2,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Unshelled 6,Pteropod_Unshelled 6,NA,6,Gelatinous Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Salp,2,Salp_2,NA,1,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Salp,2,Salp_2,NA,18,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Salp,2,Salp_2,NA,99,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,1,Shrimp_1,NA,3,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,1,Shrimp_1,NA,5,Large Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,1,Shrimp_1,NA,23,Large Crustacean Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Shrimp,10,Shrimp_10,NA,5,Large Crustacean Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Shrimp,11,Shrimp_11,NA,3,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Shrimp,12,Shrimp_12,NA,3,Large Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,12,Shrimp_12,NA,10,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,12,Shrimp_12,NA,14,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,12,Shrimp_12,NA,24,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,13,Shrimp_13,NA,1,Large Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,13,Shrimp_13,NA,7,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,13,Shrimp_13,NA,8,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,15,Shrimp_15,NA,3,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,15,Shrimp_15,NA,10,Large Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,16,Shrimp_16,NA,2,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,17,Shrimp_17,NA,1,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,17,Shrimp_17,NA,1,Large Crustacean Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,3,Shrimp_3,NA,2,Large Crustacean Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,4,Shrimp_4,NA,1,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,4,Shrimp_4,NA,2,Large Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,4,Shrimp_4,NA,2,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,4,Shrimp_4,NA,10,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,7,Shrimp_7,NA,1,Large Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,8,Shrimp_8,NA,1,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,8,Shrimp_8,NA,1,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,9,Shrimp_9,NA,1,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Shrimp,9,Shrimp_9,NA,1,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Shrimp,Lucifer,Shrimp_Lucifer,NA,2,Large Crustacean Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Shrimp,Lucifer,Shrimp_Lucifer,NA,3,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,2,Sipunculan_2,NA,5,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,NA,Sipunculan_NA,NA,1,Benthic Invertebrate Larvae
PAL22_N4_1_S_1,North,N4,Meroplankton,Sipunculan,NA,Sipunculan_NA,NA,2,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,NA,Sipunculan_NA,NA,14,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,Peach Pelagosphera,Sipunculan_Peach Pelagosphera,NA,1,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,Pearl,Sipunculan_Pearl,NA,4,Benthic Invertebrate Larvae
PAL22_W4_3_S_3,West,W4,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,NA,13,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Sipunculan,Pelagosphera 2,Sipunculan_Pelagosphera 2,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera 2,Sipunculan_Pelagosphera 2,NA,8,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,Pelagosphera 3,Sipunculan_Pelagosphera 3,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera 3,Sipunculan_Pelagosphera 3,NA,6,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,NA,1,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,NA,20,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Sipunculan,Pelagosphera 5,Sipunculan_Pelagosphera 5,NA,4,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera 6,Sipunculan_Pelagosphera 6,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Salt and Pepper,Sipunculan_Salt and Pepper,NA,4,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,White,Sipunculan_White,NA,6,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae,4,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,4,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,46,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",3,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",5696,Small Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,3,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,9,Small Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,1,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,4,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,1,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,12,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,24,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,376,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",2,Gelatinous Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,1,Gelatinous Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,54,Gelatinous Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,87,Gelatinous Plankton
PAL22_WA_2_S_2,West,W2,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,1,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,2,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Holoplankton,Krill,Shrimp_2,Krill_Shrimp_2,Euphausia tenera,1,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp.,1,Small Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp.,3,Small Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,1,Gelatinous Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,168,Gelatinous Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Isopod,3,Isopod_3,Isopoda,29,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,11200,Small Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,18816,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,19,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,56,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,1,Gelatinous Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,154,Gelatinous Plankton
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,1248,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Holoplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,928,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,12,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,70,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,21,Gelatinous Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,274,Gelatinous Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,62,Gelatinous Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,396,Gelatinous Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,164,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,8544,Small Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,18,Gelatinous Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,492,Gelatinous Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,13,Gelatinous Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,328,Gelatinous Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,2,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,53,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,3,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Shrimp,6,Shrimp_6,Synalpheus neptunus,2,Large Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,1,Large Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp.,1,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp.,3,Large Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,2,Amphipod_2,NA,2,Large Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,3,Amphipod_3,NA,1,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Alien,Amphipod_Alien,NA,1,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,11,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,7,Large Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,31,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,89,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Hyperiid_Power Ranger,Amphipod_Hyperiid_Power Ranger,NA,3,Large Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,1,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,15,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Pinky,Amphipod_Pinky,NA,1,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Other Gelatinous,NA,Ascidean_Tadpole_NA,NA,11,Gelatinous Plankton
PAL22_WA_1_S_1,West,W2,Meroplankton,Barnacle,Gooseneck,Barnacle_Gooseneck,NA,40,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic Snail,2,Benthic_Snail_2,NA,1,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic Snail,3,Benthic_Snail_3,NA,1,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic Snail,3,Benthic_Snail_3,NA,1,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic Snail,7,Benthic_Snail_7,NA,7,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic Snail,Bubble 2,Benthic_Snail_Bubble 2,NA,344,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic Snail,Bubble 3,Benthic_Snail_Bubble 3,NA,5,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic Snail,Pocked Clear,Benthic_Snail_Pocked Clear,NA,1,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic Snail,Short Hatched,Benthic_Snail_Short Hatched,NA,4,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,53,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,110,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Bivalve,1,Bivalve_1,NA,3,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,1,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,1,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Bivalve,4,Bivalve_4,NA,2,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Bivalve,6,Bivalve_6,NA,2,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Cnidaria,Anthozoan_1,Cnidaria_Anthozoan_1,NA,1,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,NA,1,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,NA,27,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Cnidaria,Cerinula_Larva_NA,Cnidaria_Cerinula_Larva_NA,NA,1,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Cnidaria,Coral Larva 1,Cnidaria_Coral Larva 1,NA,2,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Cnidaria,Coral Larva 2,Cnidaria_Coral Larva 2,NA,1,Benthic Invertebrate Larvae
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,7,Copepod_7,No ID,25,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,7,Copepod_7,No ID,4544,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,9,Copepod_9,NA,4,Small Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,1,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,10,Small Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,2,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,240,Small Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Meroplankton,Crab,Brachyuran Megalops,Crab_Brachyuran Megalops,NA,1,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Meroplankton,Crab,Scalloped Megalops,Crab_Scalloped Megalops,NA,1,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Meroplankton,Crab,Speckles Zoea,Crab_Speckles Zoea,NA,3,Large Crustacean Plankton
PAL22_WA_2_S_2,West,W2,Meroplankton,Crab,Zoea 1,Crab_Zoea 1,NA,4,Large Crustacean Plankton
PAL22_WA_1_S_1,West,W2,Meroplankton,Echinoderm,Brachiolaria 2,Echinoderm_Brachiolaria 2,NA,1,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Echinoderm,Echinopluteus 6,Echinoderm_Echinopluteus 6,NA,2,Benthic Invertebrate Larvae
PAL22_WA_2_S_2,West,W2,Meroplankton,Echinoderm,Striped,Echinoderm_Striped,NA,1,Benthic Invertebrate Larvae
