Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Final_ID,Total Count
PAL22_N4_1_S_1,North,N4,Holoplankton,Polychaete,Pelagic 2,Polychaete_Pelagic 2,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Polychaete,Pelagic 4,Polychaete_Pelagic 4,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Polychaete,Pelagic 5,Polychaete_Pelagic 5,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Polychaete,Pelagic 5,Polychaete_Pelagic 5,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Polychaete,Pelagic 5,Polychaete_Pelagic 5,,,3
PAL22_S4_2_S_2,South,S4,Holoplankton,Polychaete,Pelagic 6,Polychaete_Pelagic 6,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Polychaete,Pelagic Alien,Polychaete_Pelagic Alien,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Polychaete,Pelagic Glasses,Polychaete_Pelagic Glasses,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Polychaete,Pelagic Paddles,Polychaete_Pelagic Paddles,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Polychaete,Ruby,Polychaete_Ruby,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Polychaete,Ruby,Polychaete_Ruby,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Polychaete,Sandy,Polychaete_Sandy,,,3
PAL22_S4_1_S_1,South,S4,Meroplankton,Polychaete,Scale Worm,Polychaete_Scale Worm,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Polychaete,Scale Worm,Polychaete_Scale Worm,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Scale Worm,Polychaete_Scale Worm,,,10
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Wide Set Larva,Polychaete_Wide Set Larva,,,3
PAL22_W4_3_S_3,West,W4,Meroplankton,Porifera,Parenchymella,Porifera_Parenchymella,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Porifera,Parenchymella 1,Porifera_Parenchymella 1,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Porifera,Spongebob,Porifera_Spongebob,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Porifera,Spongebob,Porifera_Spongebob,,,2
PAL22_S4_1_S_1,South,S4,Meroplankton,Porifera,Spongedave,Porifera_Spongedave,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,1,Pteropod_1,,,3
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,1,Pteropod_1,,,5
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,1,Pteropod_1,,,7
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,1B,Pteropod_1B,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,1B,Pteropod_1B,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,1B,Pteropod_1B,,,3
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,1B,Pteropod_1B,,,52
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,2,Pteropod_2,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,2,Pteropod_2,,,5
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,2,Pteropod_2,,,21
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,3,Pteropod_3,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,3,Pteropod_3,,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,4,Pteropod_4,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Arrowhead,Pteropod_Arrowhead,,,3
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Big Cone,Pteropod_Big Cone,,,4
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Big Cone,Pteropod_Big Cone,,,12
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,4
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,6
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,7
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,8
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,19
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,109
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Cornucopia,Pteropod_Cornucopia,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Cornucopia,Pteropod_Cornucopia,,,8
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,,,4
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,,,6
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,,,8
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,,,11
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Dieting Styliola,Pteropod_Dieting Styliola,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Dieting Styliola,Pteropod_Dieting Styliola,,,12
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,,,4
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,,,6
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,,,25
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,,,28
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Ping Pong Paddle,Pteropod_Ping Pong Paddle,,,1
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,,2
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,,5
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,,6
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,,9
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,,12
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Striated,Pteropod_Striated,,,2
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Striated,Pteropod_Striated,,,3
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Striated,Pteropod_Striated,,,4
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Striated,Pteropod_Striated,,,15
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Striated,Pteropod_Striated,,,16
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Striated,Pteropod_Striated,,,34
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Striated,Pteropod_Striated,,,45
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Unshelled 1,Pteropod_Unshelled 1,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Unshelled 2,Pteropod_Unshelled 2,,,11
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,,,2
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,,,4
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Unshelled 5,Pteropod_Unshelled 5,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Unshelled 6,Pteropod_Unshelled 6,,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Unshelled 6,Pteropod_Unshelled 6,,,6
PAL22_N4_2_S_2,North,N4,Holoplankton,Salp,2,Salp_2,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Salp,2,Salp_2,,,18
PAL22_N4_1_S_1,North,N4,Holoplankton,Salp,2,Salp_2,,,99
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,1,Shrimp_1,,,3
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,1,Shrimp_1,,,5
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,1,Shrimp_1,,,23
PAL22_W4_3_S_3,West,W4,Holoplankton,Shrimp,10,Shrimp_10,,,5
PAL22_W4_3_S_3,West,W4,Holoplankton,Shrimp,11,Shrimp_11,,,3
PAL22_W4_2_S_2,West,W4,Holoplankton,Shrimp,12,Shrimp_12,,,3
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,12,Shrimp_12,,,10
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,12,Shrimp_12,,,14
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,12,Shrimp_12,,,24
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,13,Shrimp_13,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,13,Shrimp_13,,,7
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,13,Shrimp_13,,,8
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,15,Shrimp_15,,,3
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,15,Shrimp_15,,,10
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,16,Shrimp_16,,,2
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,17,Shrimp_17,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,17,Shrimp_17,,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,3,Shrimp_3,,,2
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,4,Shrimp_4,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,4,Shrimp_4,,,2
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,4,Shrimp_4,,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,4,Shrimp_4,,,10
PAL22_S4_1_S_1,South,S4,Holoplankton,Shrimp,7,Shrimp_7,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Shrimp,8,Shrimp_8,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,8,Shrimp_8,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Shrimp,9,Shrimp_9,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Shrimp,9,Shrimp_9,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Shrimp,Lucifer,Shrimp_Lucifer,,,2
PAL22_W4_3_S_3,West,W4,Holoplankton,Shrimp,Lucifer,Shrimp_Lucifer,,,3
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,2,Sipunculan_2,,,5
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,NA,Sipunculan_NA,,,1
PAL22_N4_1_S_1,North,N4,Meroplankton,Sipunculan,NA,Sipunculan_NA,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,NA,Sipunculan_NA,,,14
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,Peach Pelagosphera,Sipunculan_Peach Pelagosphera,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,Pearl,Sipunculan_Pearl,,,4
PAL22_W4_3_S_3,West,W4,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,,,13
PAL22_S4_2_S_2,South,S4,Meroplankton,Sipunculan,Pelagosphera 2,Sipunculan_Pelagosphera 2,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera 2,Sipunculan_Pelagosphera 2,,,8
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,Pelagosphera 3,Sipunculan_Pelagosphera 3,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera 3,Sipunculan_Pelagosphera 3,,,6
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,,,20
PAL22_S4_2_S_2,South,S4,Meroplankton,Sipunculan,Pelagosphera 5,Sipunculan_Pelagosphera 5,,,4
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera 6,Sipunculan_Pelagosphera 6,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Salt and Pepper,Sipunculan_Salt and Pepper,,,4
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,White,Sipunculan_White,,,6
PAL22_S4_1_S_1,South,S4,NA,Unknown,10,Unknown_10,,,1
PAL22_N4_1_S_1,North,N4,,Unknown,10,Unknown_10,,,2
PAL22_S4_2_S_2,South,S4,,Unknown,11,Unknown_11,,,1
PAL22_W4_3_S_3,West,W4,,Unknown,12,Unknown_12,,,2
PAL22_W4_3_S_3,West,W4,,Unknown,14,Unknown_14,,,1
PAL22_W4_1_S_1,West,W4,NA,Unknown,15,Unknown_15,,,1
PAL22_W4_3_S_3,West,W4,,Unknown,15,Unknown_15,,,1
PAL22_W4_3_S_3,West,W4,,Unknown,17,Unknown_17,,,3
PAL22_W4_3_S_3,West,W4,,Unknown,18,Unknown_18,,,2
PAL22_W4_3_S_3,West,W4,,Unknown,19,Unknown_19,,,1
PAL22_W4_3_S_3,West,W4,,Unknown,20,Unknown_20,,,2
PAL22_W4_3_S_3,West,W4,,Unknown,21,Unknown_21,,,1
PAL22_S4_2_S_2,South,S4,,Unknown,26,Unknown_26,,,1
PAL22_W4_2_S_2,West,W4,NA,Unknown,28,Unknown_28,,,2
PAL22_W4_2_S_2,West,W4,NA,Unknown,34,Unknown_34,,,1
PAL22_W4_2_S_2,West,W4,NA,Unknown,35,Unknown_35,,,1
PAL22_W4_2_S_2,West,W4,NA,Unknown,36,Unknown_36,,,1
PAL22_W4_1_S_1,West,W4,NA,Unknown,5,Unknown_5,No ID,,1
PAL22_N4_2_S_2,North,N4,,Unknown,5,Unknown_5,No ID,,4
PAL22_S4_2_S_2,South,S4,,Unknown,5,Unknown_5,No ID,,5
PAL22_S4_2_S_2,South,S4,,Unknown,6,Unknown_6,No ID,,1
PAL22_N4_2_S_2,North,N4,,Unknown,6,Unknown_6,No ID,,2
PAL22_S4_1_S_1,South,S4,NA,Unknown,6,Unknown_6,No ID,,2
PAL22_W4_1_S_1,West,W4,NA,Unknown,6,Unknown_6,No ID,,2
PAL22_N4_2_S_2,North,N4,,Unknown,7,Unknown_7,,,1
PAL22_S4_2_S_2,South,S4,,Unknown,7,Unknown_7,,,1
PAL22_N4_1_S_1,North,N4,,Unknown,7,Unknown_7,,,20
PAL22_N4_2_S_2,North,N4,,Unknown,8,Unknown_8,,,1
PAL22_N4_1_S_1,North,N4,,Unknown,9,Unknown_9,,,3
PAL22_W4_1_S_1,West,W4,NA,Unknown,Cigar,Unknown_Cigar,,,1
PAL22_W4_2_S_2,West,W4,NA,Unknown,Cigar,Unknown_Cigar,,,1
PAL22_W4_1_S_1,West,W4,NA,Unknown,Convoluted,Unknown_Convoluted,,,1
PAL22_W4_2_S_2,West,W4,NA,Unknown,Neon,Unknown_Neon,,,3
PAL22_W4_1_S_1,West,W4,NA,Unknown,Snowbeast,Unknown_Snowbeast,,,1
PAL22_W4_2_S_2,West,W4,NA,Unknown,Snowglobe,Unknown_Snowglobe,,,4
PAL22_S4_1_S_1,South,S4,NA,Unknown,Tiramisu,Unknown_Tiramisu,,,1
PAL22_W4_2_S_2,West,W4,NA,Unknown,Trochophore,Unknown_Trochophore,,,1
PAL22_WA_2_S_2,West,W2,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae ,,4
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,,4
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,,46
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",,3
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",,5696
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,,3
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,,9
PAL22_WA_1_S_1,West,W2,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,,1
PAL22_WA_2_S_2,West,W2,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,,4
PAL22_WA_1_S_1,West,W2,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,,1
PAL22_WA_2_S_2,West,W2,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,,12
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,,24
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,,376
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",,2
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,,1
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,,54
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,,87
PAL22_WA_2_S_2,West,W2,NA,Unknown,1,Unknown_1,Deosergestes sp.,,12
PAL22_WA_2_S_2,West,W2,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,,1
PAL22_WA_1_S_1,West,W2,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,,2
PAL22_WA_2_S_2,West,W2,Holoplankton,Krill,Shrimp_2,Krill_Shrimp_2,Euphausia tenera,,1
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp. ,,1
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp. ,,3
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,,1
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,,168
PAL22_WA_1_S_1,West,W2,Holoplankton,Isopod,3,Isopod_3,Isopoda,,29
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,,11200
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,,18816
PAL22_WA_2_S_2,West,W2,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,,19
PAL22_WA_1_S_1,West,W2,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,,56
PAL22_WA_1_S_1,West,W2,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,,1
PAL22_WA_2_S_2,West,W2,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,,154
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,,1248
PAL22_WA_1_S_1,West,W2,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,,928
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,,12
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,,70
PAL22_WA_1_S_1,West,W2,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,21
PAL22_WA_2_S_2,West,W2,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,274
PAL22_WA_1_S_1,West,W2,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,62
PAL22_WA_2_S_2,West,W2,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,396
PAL22_WA_1_S_1,West,W2,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,,164
PAL22_WA_2_S_2,West,W2,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,,8544
PAL22_WA_1_S_1,West,W2,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,,18
PAL22_WA_2_S_2,West,W2,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,,492
PAL22_WA_1_S_1,West,W2,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,,13
PAL22_WA_2_S_2,West,W2,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,,328
PAL22_WA_1_S_1,West,W2,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,,2
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,,53
PAL22_WA_2_S_2,West,W2,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,,3
PAL22_WA_2_S_2,West,W2,Holoplankton,Shrimp,6,Shrimp_6,Synalpheus neptunus,,2
PAL22_WA_1_S_1,West,W2,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,,1
PAL22_WA_1_S_1,West,W2,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp. ,,1
PAL22_WA_2_S_2,West,W2,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp. ,,3
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,2,Amphipod_2,,,2
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,3,Amphipod_3,,,1
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Alien,Amphipod_Alien,,,1
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,,,11
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,,,7
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,,,31
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,,,89
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Hyperiid_Power Ranger,Amphipod_Hyperiid_Power Ranger,,,3
PAL22_WA_1_S_1,West,W2,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,,,1
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,,,15
PAL22_WA_2_S_2,West,W2,Holoplankton,Amphipod,Pinky,Amphipod_Pinky,,,1
PAL22_WA_2_S_2,West,W2,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,,,11
PAL22_WA_1_S_1,West,W2,Meroplankton,Barnacle,Gooseneck,Barnacle_Gooseneck,,,40
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,2,Benthic_Snail_2,,,1
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,,,1
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,,,1
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,,,7
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,,,344
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,,,5
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,,,1
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,,,4
PAL22_WA_2_S_2,West,W2,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,,,53
PAL22_WA_1_S_1,West,W2,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,,,110
PAL22_WA_2_S_2,West,W2,Meroplankton,Bivalve,1,Bivalve_1,,,3
PAL22_WA_1_S_1,West,W2,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,,1
PAL22_WA_2_S_2,West,W2,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,,1
PAL22_WA_1_S_1,West,W2,Meroplankton,Bivalve,4,Bivalve_4,,,2
PAL22_WA_2_S_2,West,W2,Meroplankton,Bivalve,6,Bivalve_6,,,2
PAL22_WA_2_S_2,West,W2,Meroplankton,Cnidaria,Anthozoan_1,Cnidaria_Anthozoan_1,,,1
PAL22_WA_2_S_2,West,W2,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,,,1
PAL22_WA_1_S_1,West,W2,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,,,27
PAL22_WA_2_S_2,West,W2,Meroplankton,Cnidaria,Cerinula_Larva_NA,Cnidaria_Cerinula_Larva_NA,,,1
PAL22_WA_2_S_2,West,W2,Meroplankton,Cnidaria,Coral Larva 1,Cnidaria_Coral Larva 1,,,2
PAL22_WA_2_S_2,West,W2,Meroplankton,Cnidaria,Coral Larva 2,Cnidaria_Coral Larva 2,,,1
