Sample,Zone,Site,Type,Plankton_Category,Specimen_Type,Morphotype,Spec_Morph,Total_Count,SampleBase,BRUVString
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,23,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,12,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,9472,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Bivalve,2,Bivalve_2,34,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Bivalve,3,Bivalve_3,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,98,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Cnidaria,Cerinula_Larva_NA,Cnidaria_Cerinula_Larva_NA,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Copepod,7,Copepod_7,14,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Copepod,9,Copepod_9,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Echinoderm,Sea Cucumber,Echinoderm_Sea Cucumber,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Fish,Eggs,Fish_Eggs,6,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,5,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Fish,Myctophid,Fish_Myctophid,4,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,4,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Isopod,5,Isopod_5,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Jelly,2,Jelly_2,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Nemertean,1,Nemertean_1,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Nudibranch,1,Nudibranch_1,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Nudibranch,2,Nudibranch_2,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Nudibranch,3,Nudibranch_3,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Nudibranch,Creamy,Nudibranch_Creamy,6,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Nudibranch,Juvenile,Nudibranch_Juvenile,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Nudibranch,Larva 3,Nudibranch_Larva 3,8,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Ostracod,1,Ostracod_1,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Ostracod,2,Ostracod_2,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Platyhelminth,Flatworm 1,Platyhelminth_Flatworm 1,17,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Platyhelminth,Flatworm 2,Platyhelminth_Flatworm 2,7,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Platyhelminth,Flatworm NA,Platyhelminth_Flatworm NA,2,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Polychaete,10,Polychaete_10,10,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Polychaete,3,Polychaete_3,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Polychaete,4b,Polychaete_4b,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Polychaete,6,Polychaete_6,11,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Polychaete,9,Polychaete_9,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Polychaete,Larva 10,Polychaete_Larva 10,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Polychaete,Larva 11,Polychaete_Larva 11,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Polychaete,Larva 11B,Polychaete_Larva 11B,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Polychaete,Onuphid,Polychaete_Onuphid,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Porifera,Parenchymella,Porifera_Parenchymella,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Pteropod,1B,Pteropod_1B,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,8,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,1,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Pteropod,Striated,Pteropod_Striated,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Shrimp,10,Shrimp_10,5,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Shrimp,11,Shrimp_11,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Holoplankton,Shrimp,Lucifer,Shrimp_Lucifer,3,PAL22_W4_3_S,PAL22_16
PAL22_W4_3_S_3,West,W4,Zooplankton,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,1,PAL22_W4_3_S,PAL22_16
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,4,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Copepod,5,Copepod_5,3,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Copepod,8,Copepod_8,3,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Copepod,1,Copepod_1,24,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Copepod,11,Copepod_11,3,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Isopod,3,Isopod_3,29,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Copepod,2,Copepod_2,18816,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,56,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,928,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,12,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Larvaceans,NA,Larvaceans_NA,21,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,62,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Evadne,NA,Evadne_NA,164,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Chaetognath,NA,Chaetognath_NA,18,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,13,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Copepod,3,Copepod_3,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Amphipod,2,Amphipod_2,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Amphipod,3,Amphipod_3,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,31,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Barnacle,Gooseneck,Barnacle_Gooseneck,40,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,110,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Bivalve,2,Bivalve_2,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Bivalve,4,Bivalve_4,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,27,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Copepod,7,Copepod_7,25,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Echinoderm,Brachiolaria 2,Echinoderm_Brachiolaria 2,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Fish,Eggs,Fish_Eggs,5,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,27,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,5,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Fish,Myctophid,Fish_Myctophid,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,12,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Isopod,4,Isopod_4,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Isopod,5,Isopod_5,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Jelly,7,Jelly_7,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Jelly,8,Jelly_8,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Nemertean,1,Nemertean_1,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,3,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Polychaete,2,Polychaete_2,3,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Polychaete,3,Polychaete_3,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Polychaete,4,Polychaete_4,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Polychaete,6,Polychaete_6,5,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Polychaete,7,Polychaete_7,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Polychaete,8,Polychaete_8,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Polychaete,Onuphid,Polychaete_Onuphid,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Pteropod,1B,Pteropod_1B,9,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Pteropod,Cavolina,Pteropod_Cavolina,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,17,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,10,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,2,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Pteropod,Striated,Pteropod_Striated,210,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Shrimp,4,Shrimp_4,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Shrimp,7,Shrimp_7,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Holoplankton,Shrimp,9,Shrimp_9,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_1_S_1,West,W2,Zooplankton,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,1,PAL22_WA_1_S,PAL22_11
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,4,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,46,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,5,Copepod_5,5696,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,8,Copepod_8,9,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,4,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,12,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,1,Copepod_1,376,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,2,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),54,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,87,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Krill,Shrimp_2,Krill_Shrimp_2,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,11,Copepod_11,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),168,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,2,Copepod_2,11200,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,19,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),154,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,1248,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,70,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Larvaceans,NA,Larvaceans_NA,274,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,396,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Evadne,NA,Evadne_NA,8544,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Chaetognath,NA,Chaetognath_NA,492,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,328,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,3,Copepod_3,53,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,Shiny,Copepod_Shiny,3,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Shrimp,6,Shrimp_6,2,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,3,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Amphipod,Alien,Amphipod_Alien,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,11,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,7,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,89,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Amphipod,Hyperiid_Power Ranger,Amphipod_Hyperiid_Power Ranger,3,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,15,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Amphipod,Pinky,Amphipod_Pinky,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,11,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Benthic_Snail,2,Benthic_Snail_2,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,7,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,344,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,5,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,4,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,53,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Bivalve,1,Bivalve_1,3,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Bivalve,2,Bivalve_2,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Bivalve,6,Bivalve_6,2,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Cnidaria,Anthozoan_1,Cnidaria_Anthozoan_1,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Cnidaria,Cerinula_Larva_NA,Cnidaria_Cerinula_Larva_NA,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Cnidaria,Coral Larva 1,Cnidaria_Coral Larva 1,2,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Cnidaria,Coral Larva 2,Cnidaria_Coral Larva 2,1,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,7,Copepod_7,4544,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,9,Copepod_9,4,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,10,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,240,PAL22_WA_2_S,PAL22_12
PAL22_WA_2_S_2,West,W2,Zooplankton,Meroplankton,Crab,Brachyuran Megalops,Crab_Brachyuran Megalops,1,PAL22_WA_2_S,PAL22_12
