BRUVString,Zone.x,Site.x,Type.x,Plankton_Category,Specimen_Type,Total_Specimens,Unique_Morphotypes,Sample,Site.y,Zone.y,Type.y,Year,Family,Binomial,Common name,MaxN,Biomass_g,Biomass_kg
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Barnacle,1,1,PAL22_028,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,5,1141.23,1.14123
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Barnacle,1,1,PAL22_028,N3,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.39,3.9e-4
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Barnacle,1,1,PAL22_029,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,963.27,0.96327
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Barnacle,1,1,PAL22_030,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,542.82,0.54282
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Barnacle,1,1,PAL22_030,N3,PNMS North,Fish,2022,Carangidae,Elagatis bipinnulata,rainbow runner,1,142.27,0.14227
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Benthic_Snail,14,5,PAL22_026,N3,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,51,2955.09,2.95509
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Benthic_Snail,14,5,PAL22_026,N3,PNMS North,Fish,2022,Coryphaenidae,Coryphaena hippurus,common dolphinfish,2,2038.83,2.03883
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Benthic_Snail,14,5,PAL22_027,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,3,1068.19,1.06819
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Benthic_Snail,14,5,PAL22_028,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,5,1141.23,1.14123
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Benthic_Snail,14,5,PAL22_028,N3,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.39,3.9e-4
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Benthic_Snail,14,5,PAL22_029,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,963.27,0.96327
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Benthic_Snail,14,5,PAL22_030,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,542.82,0.54282
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Benthic_Snail,14,5,PAL22_030,N3,PNMS North,Fish,2022,Carangidae,Elagatis bipinnulata,rainbow runner,1,142.27,0.14227
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Deciduous_Larva,1,0,PAL22_026,N3,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,51,2955.09,2.95509
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Deciduous_Larva,1,0,PAL22_026,N3,PNMS North,Fish,2022,Coryphaenidae,Coryphaena hippurus,common dolphinfish,2,2038.83,2.03883
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Deciduous_Larva,1,0,PAL22_027,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,3,1068.19,1.06819
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Deciduous_Larva,1,0,PAL22_028,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,5,1141.23,1.14123
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Deciduous_Larva,1,0,PAL22_028,N3,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.39,3.9e-4
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Deciduous_Larva,1,0,PAL22_029,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,963.27,0.96327
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Deciduous_Larva,1,0,PAL22_030,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,542.82,0.54282
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Deciduous_Larva,1,0,PAL22_030,N3,PNMS North,Fish,2022,Carangidae,Elagatis bipinnulata,rainbow runner,1,142.27,0.14227
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Echinoderm,5,1,PAL22_026,N3,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,51,2955.09,2.95509
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Echinoderm,5,1,PAL22_026,N3,PNMS North,Fish,2022,Coryphaenidae,Coryphaena hippurus,common dolphinfish,2,2038.83,2.03883
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Echinoderm,5,1,PAL22_027,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,3,1068.19,1.06819
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Echinoderm,5,1,PAL22_028,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,5,1141.23,1.14123
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Echinoderm,5,1,PAL22_028,N3,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.39,3.9e-4
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Echinoderm,5,1,PAL22_029,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,963.27,0.96327
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Echinoderm,5,1,PAL22_030,N3,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,542.82,0.54282
PAL22_6,PNMS North,N3,Zooplankton,Meroplankton,Echinoderm,5,1,PAL22_030,N3,PNMS North,Fish,2022,Carangidae,Elagatis bipinnulata,rainbow runner,1,142.27,0.14227
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Amphipod,13,2,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Amphipod,13,2,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Amphipod,13,2,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Amphipod,13,2,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Amphipod,13,2,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Benthic_Snail,110,1,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Benthic_Snail,110,1,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Benthic_Snail,110,1,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Benthic_Snail,110,1,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Benthic_Snail,110,1,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Chaetognath,46,1,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Chaetognath,46,1,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Chaetognath,46,1,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Chaetognath,46,1,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Chaetognath,46,1,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Copepod,1055,10,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Copepod,1055,10,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Copepod,1055,10,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Copepod,1055,10,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Copepod,1055,10,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Embryo,1,1,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Embryo,1,1,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Embryo,1,1,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Embryo,1,1,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Embryo,1,1,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Evadne,232,0,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Evadne,232,0,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Evadne,232,0,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Evadne,232,0,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Evadne,232,0,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Fish,38,4,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Fish,38,4,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Fish,38,4,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Fish,38,4,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Fish,38,4,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Jelly,4,2,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Jelly,4,2,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Jelly,4,2,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Jelly,4,2,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Jelly,4,2,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Krill,4,2,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Krill,4,2,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Krill,4,2,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Krill,4,2,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Krill,4,2,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Larvaceans,25,0,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Larvaceans,25,0,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Larvaceans,25,0,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Larvaceans,25,0,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Larvaceans,25,0,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Other Gelatinous,10,0,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Other Gelatinous,10,0,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Other Gelatinous,10,0,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Other Gelatinous,10,0,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Other Gelatinous,10,0,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Pteropod,35,10,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Pteropod,35,10,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Pteropod,35,10,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Pteropod,35,10,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Pteropod,35,10,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Salp,99,1,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Salp,99,1,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Salp,99,1,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Salp,99,1,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Salp,99,1,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Shrimp,43,7,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Shrimp,43,7,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Shrimp,43,7,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Shrimp,43,7,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Holoplankton,Shrimp,43,7,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Barnacle,5,2,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Barnacle,5,2,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Barnacle,5,2,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Barnacle,5,2,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Barnacle,5,2,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Benthic_Snail,74,6,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Benthic_Snail,74,6,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Benthic_Snail,74,6,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Benthic_Snail,74,6,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Benthic_Snail,74,6,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Bivalve,5,4,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Bivalve,5,4,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Bivalve,5,4,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Bivalve,5,4,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Bivalve,5,4,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Echinoderm,108,5,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Echinoderm,108,5,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Echinoderm,108,5,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Echinoderm,108,5,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Echinoderm,108,5,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Limpet,2,1,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Limpet,2,1,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Limpet,2,1,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Limpet,2,1,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Limpet,2,1,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Nemertean,4,1,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Nemertean,4,1,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Nemertean,4,1,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Nemertean,4,1,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Nemertean,4,1,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Nudibranch,11,2,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Nudibranch,11,2,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Nudibranch,11,2,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Nudibranch,11,2,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Nudibranch,11,2,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Polychaete,9,4,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Polychaete,9,4,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Polychaete,9,4,PAL22_033,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,447.3,0.4473
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Polychaete,9,4,PAL22_034,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,591.71,0.59171
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Polychaete,9,4,PAL22_035,N4,PNMS North,Fish,2022,None,None,None,0,0,0
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Sipunculan,2,0,PAL22_031,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,479.69,0.47969
PAL22_7,PNMS North,N4,Zooplankton,Meroplankton,Sipunculan,2,0,PAL22_032,N4,PNMS North,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,445.42,0.44542
